speaker,utterance_id,source_wav_path,transcript_path,textgrid_path,annotation_path,source_frames,source_sample_rate_hz,source_duration_seconds,source_full_scale_sample_count,source_audio_pcm_sha256,processed_wav_path,processed_frames,processed_sample_rate_hz,processed_channels,processed_format,processed_subtype,processed_duration_seconds,duration_delta_seconds,processed_peak_abs,processed_out_of_unit_range_sample_count,processed_pcm_sha256,processed_file_sha256
ABA,arctic_a0045,speakers/ABA/wav/arctic_a0045.wav,speakers/ABA/transcript/arctic_a0045.txt,speakers/ABA/textgrid/arctic_a0045.TextGrid,speakers/ABA/annotation/arctic_a0045.TextGrid,139907,44100,3.172494331,0,4efb37b4c16227e257dd9064b7b226baec7f4af99f321b6ee503f5d57b94d404,speakers/ABA/wav/arctic_a0045.wav,50760,16000,1,WAV,FLOAT,3.1725,5.669e-06,0.574937224,0,ea283ffbcf7b88a525c2d9863008c46fb806aba385fca6175879cc74d5807723,a03fdec01408c20b68ba11915614383c542236b4e01c107ea22bd5f12828f3b1
ABA,arctic_a0046,speakers/ABA/wav/arctic_a0046.wav,speakers/ABA/transcript/arctic_a0046.txt,speakers/ABA/textgrid/arctic_a0046.TextGrid,speakers/ABA/annotation/arctic_a0046.TextGrid,200151,44100,4.538571429,0,640e1245a5744038f2e3f0d56de2febd2bb58ca943b4b3a2c11f49a2132b5c19,speakers/ABA/wav/arctic_a0046.wav,72617,16000,1,WAV,FLOAT,4.5385625,-8.929e-06,0.748228848,0,2efe1fd452f3f561daf61e114299ba2e9ec0a2166c4eee4a10e56b3b39dc3d3f,48eb13196573376d0277d226d9e9ad3dcf3da626918c8fa5b26ccf01b35df2e3
ABA,arctic_a0047,speakers/ABA/wav/arctic_a0047.wav,speakers/ABA/transcript/arctic_a0047.txt,speakers/ABA/textgrid/arctic_a0047.TextGrid,speakers/ABA/annotation/arctic_a0047.TextGrid,223557,44100,5.069319728,0,82460750052fb408705521a20dabba4440d9cdae84c2fe7967a15d182c3ef3bc,speakers/ABA/wav/arctic_a0047.wav,81109,16000,1,WAV,FLOAT,5.0693125,-7.228e-06,0.720861495,0,0cf91b89136b7c1ff2adc4b246a19d312fe662994d214da4807620d5aa57b10a,45317d989252d0d2e0546263ad9ed9b54a98c663d472588319fb9036fc95323c
ABA,arctic_a0048,speakers/ABA/wav/arctic_a0048.wav,speakers/ABA/transcript/arctic_a0048.txt,speakers/ABA/textgrid/arctic_a0048.TextGrid,speakers/ABA/annotation/arctic_a0048.TextGrid,170639,44100,3.869365079,0,68dd48a4477840d1df78f5b0cd6cccd0e774aa2dc2117633815322c8963810aa,speakers/ABA/wav/arctic_a0048.wav,61910,16000,1,WAV,FLOAT,3.869375,9.921e-06,0.902389407,0,f5f3676b292cf8da0a26302cae35eb37d04b5ddb01b884d94b8d43df96230a4a,e4ef10dd6feee9ac915882d1c238a13067f45f21f4c6fc3dfd0f6efe4bdf1b47
ABA,arctic_a0049,speakers/ABA/wav/arctic_a0049.wav,speakers/ABA/transcript/arctic_a0049.txt,speakers/ABA/textgrid/arctic_a0049.TextGrid,,189630,44100,4.3,0,8326a7d3b77c245f6c250a61dad212cbc476fe23bbf6feeede914946639cd896,speakers/ABA/wav/arctic_a0049.wav,68800,16000,1,WAV,FLOAT,4.3,0.0,0.69123745,0,6b813ce24690ee8e0875955c7da6c281f8695a86a9b0ac95ce91164b9f6bec42,a1a8146ee116ae1a46e2f8efee6f6f093e7e8d4aa07f5e2f825304d90d505845
ABA,arctic_a0050,speakers/ABA/wav/arctic_a0050.wav,speakers/ABA/transcript/arctic_a0050.txt,speakers/ABA/textgrid/arctic_a0050.TextGrid,,251658,44100,5.706530612,0,9a1219240292aa896859782a926793ad23d0481b94d407d0aca9eb540d807c75,speakers/ABA/wav/arctic_a0050.wav,91304,16000,1,WAV,FLOAT,5.7065,-3.0612e-05,0.796619773,0,e607cc9affc1a9a1c7d10aac8023f408ccf2efcd8c033a066ecda4ae171366c3,50ff28e2b74192a1c5855f5b310e32eed7b3848e417f9c0ad7f2a29d6b7c5fac
ABA,arctic_a0051,speakers/ABA/wav/arctic_a0051.wav,speakers/ABA/transcript/arctic_a0051.txt,speakers/ABA/textgrid/arctic_a0051.TextGrid,speakers/ABA/annotation/arctic_a0051.TextGrid,236817,44100,5.37,0,cef27adc5a138d603aa7317f0533728912286320b2a22d2aec4c897ad1ee1164,speakers/ABA/wav/arctic_a0051.wav,85920,16000,1,WAV,FLOAT,5.37,0.0,0.90245086,0,66a0a827afb596867cc2ce0f1f8759c99f59ee6e9642618b6b6c90cc5347497b,4649dd2a600b6a6267f32360ff0c1d06887f12d69c107963db003ee6a99d4fab
ABA,arctic_a0052,speakers/ABA/wav/arctic_a0052.wav,speakers/ABA/transcript/arctic_a0052.txt,speakers/ABA/textgrid/arctic_a0052.TextGrid,speakers/ABA/annotation/arctic_a0052.TextGrid,88993,44100,2.017981859,0,8587426f277bf71dc14c437297e93d51ce3cfc7c4c5082e0248cc0c093ff0d21,speakers/ABA/wav/arctic_a0052.wav,32288,16000,1,WAV,FLOAT,2.018,1.8141e-05,0.811368942,0,2ecc721502891af9927a5f3ffedd7a20921c4b38fa19dadc158a54b81e1a8f83,9cd78b344cafd3da60e031bfb8a0f389d8913410e913d5d986da29254c1bcca6
ABA,arctic_a0053,speakers/ABA/wav/arctic_a0053.wav,speakers/ABA/transcript/arctic_a0053.txt,speakers/ABA/textgrid/arctic_a0053.TextGrid,speakers/ABA/annotation/arctic_a0053.TextGrid,172753,44100,3.917301587,0,d86373dc10213ff4c0fcfbc7231a460fcaeb0350d9a6ebeb325e96e0407d1dd9,speakers/ABA/wav/arctic_a0053.wav,62677,16000,1,WAV,FLOAT,3.9173125,1.0913e-05,0.903444052,0,7f9dbdf137c5acfcc83418a594f9aa2d9c5fd1aa676bfd0faf9a8a5b8a1eb7a1,a5415c360a92c055e37296ab257e79a7ffb3e863649e4e851c285caabef2ee07
ABA,arctic_a0054,speakers/ABA/wav/arctic_a0054.wav,speakers/ABA/transcript/arctic_a0054.txt,speakers/ABA/textgrid/arctic_a0054.TextGrid,speakers/ABA/annotation/arctic_a0054.TextGrid,87699,44100,1.988639456,0,6d59b747975574057a7d7f367213ffe30bfbc7cd1594ba9546b1ac056cb703a6,speakers/ABA/wav/arctic_a0054.wav,31818,16000,1,WAV,FLOAT,1.988625,-1.4456e-05,0.910451412,0,b69eaa37310402b3ad6605236935b57884c65d29250eb8fb082b38fe900414ca,ed147fe1fe050e427520637fe9055f8a615a0a92325a40e2efa1ae746df9ef6b
ABA,arctic_a0055,speakers/ABA/wav/arctic_a0055.wav,speakers/ABA/transcript/arctic_a0055.txt,speakers/ABA/textgrid/arctic_a0055.TextGrid,,265643,44100,6.023650794,0,a23c208ff45c1fe279cd2c23392e9dbfb21d172761036a888698170ea95a68e0,speakers/ABA/wav/arctic_a0055.wav,96378,16000,1,WAV,FLOAT,6.023625,-2.5794e-05,0.882404268,0,a7fe56750d27b50e27ee0abc3e4556af8a8d5f3e4f13a9eff297a303631ed9a5,2eba2c005cf0c531fe65a2c92a348589d1d8445e595e8eb4a46062396770df72
ABA,arctic_a0056,speakers/ABA/wav/arctic_a0056.wav,speakers/ABA/transcript/arctic_a0056.txt,speakers/ABA/textgrid/arctic_a0056.TextGrid,,184779,44100,4.19,0,d02248decf1dcb3df7498dd92c000ce7c0ada12548386945d91a9f0169026217,speakers/ABA/wav/arctic_a0056.wav,67040,16000,1,WAV,FLOAT,4.19,0.0,0.896377206,0,c4e32edcdba695ba7bbb1a1641c4bfbca96a076afe9de7f5a03160875c7b53be,2ab8481facd6b716164bc3af709379541379c604a8c672eb1d46a97f345c7ce2
ABA,arctic_a0057,speakers/ABA/wav/arctic_a0057.wav,speakers/ABA/transcript/arctic_a0057.txt,speakers/ABA/textgrid/arctic_a0057.TextGrid,,102792,44100,2.330884354,0,ec2e6d5c52693e0174512edf842d8f220f1ba390df29a15673eeb3baa0a07b6a,speakers/ABA/wav/arctic_a0057.wav,37294,16000,1,WAV,FLOAT,2.330875,-9.354e-06,0.90513134,0,5c775b66cd96ffa5a4a16da06ba5271df6ff1c5206cc478ea1cbe8b39c039882,d0f3c0e86d83b4242e96c23a5dc62715a8a1da9756ab48eb6340d772430aa9f6
ABA,arctic_a0058,speakers/ABA/wav/arctic_a0058.wav,speakers/ABA/transcript/arctic_a0058.txt,speakers/ABA/textgrid/arctic_a0058.TextGrid,speakers/ABA/annotation/arctic_a0058.TextGrid,231284,44100,5.244535147,0,9fd6b3f3894e571d64729aca884ea160e12d560ca3f74387ea89c7f46af18b18,speakers/ABA/wav/arctic_a0058.wav,83913,16000,1,WAV,FLOAT,5.2445625,2.7353e-05,0.910160661,0,aed7be15fade1346bc5fbb2ed7563c372cb19419b71922dee8debbb5685c9030,f1a37cd6706415216d2132e393b2c4c230135f46eddb3deb378cc715d038274b
ABA,arctic_a0059,speakers/ABA/wav/arctic_a0059.wav,speakers/ABA/transcript/arctic_a0059.txt,speakers/ABA/textgrid/arctic_a0059.TextGrid,speakers/ABA/annotation/arctic_a0059.TextGrid,127890,44100,2.9,0,5afbd4631a5764a0ebc5ec8914d298edcea885badd5170fcd5764e598d42aea0,speakers/ABA/wav/arctic_a0059.wav,46400,16000,1,WAV,FLOAT,2.9,0.0,0.864059448,0,face06e6e2d307370383bad3e1e5fac997fdd34124734bcdc04c9f2900b21f29,4ca6770c3f7fde9e6b5c48cf93a0d396944e4d8bd66a641e7d514536eb13c371
ABA,arctic_a0060,speakers/ABA/wav/arctic_a0060.wav,speakers/ABA/transcript/arctic_a0060.txt,speakers/ABA/textgrid/arctic_a0060.TextGrid,speakers/ABA/annotation/arctic_a0060.TextGrid,121275,44100,2.75,0,132b438e8a3a496228a071c6fb1a5b9c58d7b5720834ab1d10399ee1fc4ba3ba,speakers/ABA/wav/arctic_a0060.wav,44000,16000,1,WAV,FLOAT,2.75,0.0,0.577334642,0,bde3f9aeebf370c7ac7d277998778834813a0e5534c6a187a773f3b48cf5d46a,a21e8c370eb10817a657d4bd6f9abdc230646df439c884227cd066f0ae8e71fc
ABA,arctic_a0061,speakers/ABA/wav/arctic_a0061.wav,speakers/ABA/transcript/arctic_a0061.txt,speakers/ABA/textgrid/arctic_a0061.TextGrid,,202276,44100,4.58675737,0,d84852673dcfe73cc83223b9656d8971a34683e8a421b711f015466bff0d62d3,speakers/ABA/wav/arctic_a0061.wav,73388,16000,1,WAV,FLOAT,4.58675,-7.37e-06,0.835814476,0,e850e9a4805ebd20d5e84db79fe27cfd0dbd164fb03ec21aabd368c56cbc52d4,988dbc3f778fcc908b3467eeee55bb8b6ba2b71b4c9c6e151cdc4c99f730ca80
ABA,arctic_a0062,speakers/ABA/wav/arctic_a0062.wav,speakers/ABA/transcript/arctic_a0062.txt,speakers/ABA/textgrid/arctic_a0062.TextGrid,speakers/ABA/annotation/arctic_a0062.TextGrid,127102,44100,2.882131519,0,9d4f7fb57167ab670240f9cde8f02bed68dee9a0e027af4040d35b777b9796c5,speakers/ABA/wav/arctic_a0062.wav,46114,16000,1,WAV,FLOAT,2.882125,-6.519e-06,0.890322685,0,0f0d7cf04026f829578cd1346d69a10b54a6eff60bde25076b615d95762fb6aa,f3ede151aabe196af48c5f655ad16245e022471065097e1d8c8165fe47f23611
ABA,arctic_a0063,speakers/ABA/wav/arctic_a0063.wav,speakers/ABA/transcript/arctic_a0063.txt,speakers/ABA/textgrid/arctic_a0063.TextGrid,speakers/ABA/annotation/arctic_a0063.TextGrid,134401,44100,3.047641723,0,746f1bc234d12f46ae7abc681b51f443d48f75cfbc6173562227f54997efacf8,speakers/ABA/wav/arctic_a0063.wav,48762,16000,1,WAV,FLOAT,3.047625,-1.6723e-05,0.87551403,0,e2cf39846f0ca9241093610543a58cb97dd029ef7e8d49c84263cc16ff7ac1cd,f1568c412d6f9d0549f7729f4e49ffd71e1a9c155fc37176574e88915bc935ed
ABA,arctic_a0064,speakers/ABA/wav/arctic_a0064.wav,speakers/ABA/transcript/arctic_a0064.txt,speakers/ABA/textgrid/arctic_a0064.TextGrid,speakers/ABA/annotation/arctic_a0064.TextGrid,177636,44100,4.028027211,0,334a3359cbffac87ee903b352a7c6c2f2f635d0785461ae3c50d7fde929b67d4,speakers/ABA/wav/arctic_a0064.wav,64448,16000,1,WAV,FLOAT,4.028,-2.7211e-05,0.72388798,0,f37b6efdc2eb9df386eab393c270f2536ccccc2d18502afc5763925416a0d22c,a73d7eed2e1075d7c64f4730605a88f85e98f4cabf322cb77bab0fdcc2e8574b
ABA,arctic_a0065,speakers/ABA/wav/arctic_a0065.wav,speakers/ABA/transcript/arctic_a0065.txt,speakers/ABA/textgrid/arctic_a0065.TextGrid,speakers/ABA/annotation/arctic_a0065.TextGrid,226574,44100,5.137732426,0,e8e0aaec3addd9d8d50f5fa0f043e4d299f9c485039d164281c877bcc3a081ee,speakers/ABA/wav/arctic_a0065.wav,82204,16000,1,WAV,FLOAT,5.13775,1.7574e-05,0.768296659,0,22b8123086c035a8a139b990affd6a0dc4d95e0bf5e96da4624329a27b9bebb8,6157129b98e060997a168ca75d9f618feaa0b8fbf02ce516c65589064a916b60
ABA,arctic_a0066,speakers/ABA/wav/arctic_a0066.wav,speakers/ABA/transcript/arctic_a0066.txt,speakers/ABA/textgrid/arctic_a0066.TextGrid,,114219,44100,2.59,0,5322d0ccf2e0731622d6f40f43f030eac40dc977b2cbc1af74b63da4d498306c,speakers/ABA/wav/arctic_a0066.wav,41440,16000,1,WAV,FLOAT,2.59,0.0,0.882048011,0,8e1394affc1b0f3de0c380ec503fecacbd9dbbdc6a7b2e2e72c55e753e2dc0db,3972251620b6ac1c0cb9d44d357aeb09fe8e70ebb54fbb3ee4cc1e71db122b6c
ABA,arctic_a0067,speakers/ABA/wav/arctic_a0067.wav,speakers/ABA/transcript/arctic_a0067.txt,speakers/ABA/textgrid/arctic_a0067.TextGrid,speakers/ABA/annotation/arctic_a0067.TextGrid,178164,44100,4.04,0,e9a016a1c8e4cf182bbec7e2ba0a42bf753dc8da1aaaab85c3a8a4790de63c62,speakers/ABA/wav/arctic_a0067.wav,64640,16000,1,WAV,FLOAT,4.04,0.0,0.905181527,0,3b7bd628d2227afb8e28a6c3dccb081f87f1fd5e9a0134c7822f25315a7172f4,5983b5596fc339d0857a5f2277804f8c6f4db85498ce392f4540d8ddc4337b39
ABA,arctic_a0068,speakers/ABA/wav/arctic_a0068.wav,speakers/ABA/transcript/arctic_a0068.txt,speakers/ABA/textgrid/arctic_a0068.TextGrid,,139356,44100,3.16,0,d19fa024ee34385a2b6637e20eb74a9aab2dc81fbe4adf609e2c66c2e32d6604,speakers/ABA/wav/arctic_a0068.wav,50560,16000,1,WAV,FLOAT,3.16,0.0,0.659063458,0,5222d88b13f422aa5700ffd1ab0fe78617fce5da724ea8fbf14aee330f32bc29,a4a6c0cf6ab74657151cb3c4bd5130141ced56f281ada81ddf356c9306fdbd97
ABA,arctic_a0069,speakers/ABA/wav/arctic_a0069.wav,speakers/ABA/transcript/arctic_a0069.txt,speakers/ABA/textgrid/arctic_a0069.TextGrid,,199773,44100,4.53,0,acff291976fc7c8d571a5aeaca92dead51063b350f016b09e2c707ba5422ac95,speakers/ABA/wav/arctic_a0069.wav,72480,16000,1,WAV,FLOAT,4.53,0.0,0.898121536,0,a20fe59159640e3510fb0345b2f1857e064f240ca548a4738c2015cf859ffc95,4294ce40af238816569af1e671cd73eb5e638996b3cf37e1db66a8203ef37dd3
ABA,arctic_a0070,speakers/ABA/wav/arctic_a0070.wav,speakers/ABA/transcript/arctic_a0070.txt,speakers/ABA/textgrid/arctic_a0070.TextGrid,,234001,44100,5.306145125,0,4292fc4bb66622a07095efe84e583e2693ececcd9e736db72a893aaa59016719,speakers/ABA/wav/arctic_a0070.wav,84898,16000,1,WAV,FLOAT,5.306125,-2.0125e-05,0.907574058,0,cea98dd05497e54c07c1ec2fd7289ee3f82869de23a1503f83bbd59c973af015,cf8e4498a8a993a24b6a94c171b3d07bfb9c06477a49e79f7edd618f64ffe0fd
ABA,arctic_a0071,speakers/ABA/wav/arctic_a0071.wav,speakers/ABA/transcript/arctic_a0071.txt,speakers/ABA/textgrid/arctic_a0071.TextGrid,speakers/ABA/annotation/arctic_a0071.TextGrid,177875,44100,4.033446712,0,ba6ca169f6d24c324de96fbf230b3767e8a4a1d129caf6df31bf892d841a9461,speakers/ABA/wav/arctic_a0071.wav,64535,16000,1,WAV,FLOAT,4.0334375,-9.212e-06,0.901881695,0,3498e8c9a29fd264dc1a8724cebcdd6f95e3f677bf8e20c40d3968b2e2e434f3,206044b46b2410079e238ac6a6ed3280d528d70d6167b41513721e52bf4c241d
ABA,arctic_a0072,speakers/ABA/wav/arctic_a0072.wav,speakers/ABA/transcript/arctic_a0072.txt,speakers/ABA/textgrid/arctic_a0072.TextGrid,,95608,44100,2.167981859,0,7790dc0d6cfb868d40b22661be491f11943dd89cc47b6aac8c19acc7a7aae665,speakers/ABA/wav/arctic_a0072.wav,34688,16000,1,WAV,FLOAT,2.168,1.8141e-05,0.846820474,0,802a407a923fb2da0cb514981757844abd08614e14fed3e9a30510ec5d95c528,7206a4296be82d2b919c9ee9ac9b59fdc53a83c3e849e4421c8cf0346f7d0dd1
ABA,arctic_a0073,speakers/ABA/wav/arctic_a0073.wav,speakers/ABA/transcript/arctic_a0073.txt,speakers/ABA/textgrid/arctic_a0073.TextGrid,speakers/ABA/annotation/arctic_a0073.TextGrid,258458,44100,5.860725624,0,e8a239602d046e8e6e38955fd4501a7e4641e83db46f3d8211a267ad3d41eca3,speakers/ABA/wav/arctic_a0073.wav,93772,16000,1,WAV,FLOAT,5.86075,2.4376e-05,0.902965426,0,7c3863c745ffff36c61ce696e799e896f5ed6976f0b098c8fb59c26e64c62d98,e2c6d5a5e275391693c97303ce37911b75be5af037173872872765fd5dc960af
ABA,arctic_a0074,speakers/ABA/wav/arctic_a0074.wav,speakers/ABA/transcript/arctic_a0074.txt,speakers/ABA/textgrid/arctic_a0074.TextGrid,,181215,44100,4.109183673,0,1824bba74ac04f4f2d147e9926f2c563f3d47ccd1276d6e89f0e9c175cc961d5,speakers/ABA/wav/arctic_a0074.wav,65747,16000,1,WAV,FLOAT,4.1091875,3.827e-06,0.896362841,0,a7773b446cd11ade9066a26e6d39d718859fd6b50922127d644954e69889fcd1,b3b75237ced46c8c7a74e64288c706e329645e43f79d5cac6586f7da95836845
ABA,arctic_a0075,speakers/ABA/wav/arctic_a0075.wav,speakers/ABA/transcript/arctic_a0075.txt,speakers/ABA/textgrid/arctic_a0075.TextGrid,speakers/ABA/annotation/arctic_a0075.TextGrid,146853,44100,3.33,0,1c90b995725191c75510566773b9bd998211a7ffd7f2ebe28b46013986564492,speakers/ABA/wav/arctic_a0075.wav,53280,16000,1,WAV,FLOAT,3.33,0.0,0.742544949,0,de3999748aa207cea7aaa952424023881c2a8b33f705dbc01ef6a529f5738afb,96502d05cb5692c11d69babe72dca6d1a6d787041576c82811dada678d004ced
ABA,arctic_a0076,speakers/ABA/wav/arctic_a0076.wav,speakers/ABA/transcript/arctic_a0076.txt,speakers/ABA/textgrid/arctic_a0076.TextGrid,speakers/ABA/annotation/arctic_a0076.TextGrid,180943,44100,4.103015873,0,4fba353f98a55cda55fc0f9516c297675eae3c5f862d4440f62e7f30403b6efc,speakers/ABA/wav/arctic_a0076.wav,65648,16000,1,WAV,FLOAT,4.103,-1.5873e-05,0.908509254,0,18f988d30ce57b06607b35be0e640e727512b8333ac9dcc251a307edfdcbd8c7,1795d72229bd9cc6041bf1e610f2706c99020b9dee24c14567c3734c5a407ccf
ABA,arctic_a0077,speakers/ABA/wav/arctic_a0077.wav,speakers/ABA/transcript/arctic_a0077.txt,speakers/ABA/textgrid/arctic_a0077.TextGrid,speakers/ABA/annotation/arctic_a0077.TextGrid,129927,44100,2.946190476,0,499846f9a83920bfc20536f9972e53e2743a06a5cbdab8c18716b77238bbd8ca,speakers/ABA/wav/arctic_a0077.wav,47139,16000,1,WAV,FLOAT,2.9461875,-2.976e-06,0.896542072,0,18f1581a08c68feb327a146163b973a4c4897345d75b49f2fbcf94093e4f8380,44a10a04102efe40cdf2c492aeff48a1e88d93ebe30414c1d4c4fba2a5ad0ba1
ABA,arctic_a0078,speakers/ABA/wav/arctic_a0078.wav,speakers/ABA/transcript/arctic_a0078.txt,speakers/ABA/textgrid/arctic_a0078.TextGrid,speakers/ABA/annotation/arctic_a0078.TextGrid,179962,44100,4.080770975,0,caaec3d5d20b67ba57788fa23a0fa92fbcce8c934280ec95ab8bc70cdf31c6f5,speakers/ABA/wav/arctic_a0078.wav,65292,16000,1,WAV,FLOAT,4.08075,-2.0975e-05,0.907906413,0,d079d159e9a846efae3c33ef40c5b46232a1401663fe481922617a2fdaf18fec,f3fd8c734809dd07bd5ca450d6da19d6d2e6f2006de6e233c5d7f3a098c62d82
ABA,arctic_a0079,speakers/ABA/wav/arctic_a0079.wav,speakers/ABA/transcript/arctic_a0079.txt,speakers/ABA/textgrid/arctic_a0079.TextGrid,speakers/ABA/annotation/arctic_a0079.TextGrid,76292,44100,1.729977324,0,b61054d77fafcaa91819bb047aa8153ac7a644b63a3017552460667958e4a7d5,speakers/ABA/wav/arctic_a0079.wav,27680,16000,1,WAV,FLOAT,1.73,2.2676e-05,0.884036779,0,a56c48427bb53f6adff904ea0c59bf19b7ad5d4172cbfc0a80e0164df23771a1,2fc552726bc9c456183bfea54fbe5b2a6a368fa6c4043fa4f666143dec656881
ABA,arctic_a0080,speakers/ABA/wav/arctic_a0080.wav,speakers/ABA/transcript/arctic_a0080.txt,speakers/ABA/textgrid/arctic_a0080.TextGrid,,114926,44100,2.606031746,0,bce116d7c65a593eb25ecf34aa7afbf41f4fad6673d021d4265ddf7142ac6694,speakers/ABA/wav/arctic_a0080.wav,41697,16000,1,WAV,FLOAT,2.6060625,3.0754e-05,0.851311982,0,afb9d8c00a7ee4d9c371503e50aac1dfb4e7bda05f3a0b9625359bf4e7002925,0f66419d902f5ae9b86aff894870795f23439a16001b95568b00b9c33867de95
ABA,arctic_a0081,speakers/ABA/wav/arctic_a0081.wav,speakers/ABA/transcript/arctic_a0081.txt,speakers/ABA/textgrid/arctic_a0081.TextGrid,speakers/ABA/annotation/arctic_a0081.TextGrid,112686,44100,2.555238095,0,a2587ea1bd93faebbc5953f72cc09636ea843c7927cef63a7035c09e53f20d3a,speakers/ABA/wav/arctic_a0081.wav,40884,16000,1,WAV,FLOAT,2.55525,1.1905e-05,0.926208913,0,0cf75a5c6184f2f48e852a28847740123ec251ff69a60e0393d45a13a5ed9ab1,cfde9ae486172916949cc1cfec8dbb2e8efc2eae52473c8e6fe38aff710ab126
ABA,arctic_a0082,speakers/ABA/wav/arctic_a0082.wav,speakers/ABA/transcript/arctic_a0082.txt,speakers/ABA/textgrid/arctic_a0082.TextGrid,speakers/ABA/annotation/arctic_a0082.TextGrid,139116,44100,3.154557823,0,0d383dca7117d1e72d4e81fe1d213565c47db79bad8de7a7dd520c6c1db84e7f,speakers/ABA/wav/arctic_a0082.wav,50473,16000,1,WAV,FLOAT,3.1545625,4.677e-06,0.909262657,0,ff71f48e8a4b62ed863f3e48385c45e8f0f4b70abbe0971a4e6a3e6f20722721,08a6b9eb5a6fbdb1ad051a0fc9a6a42bd0c3c3025ec63331e686fd28d60fb53d
ABA,arctic_a0083,speakers/ABA/wav/arctic_a0083.wav,speakers/ABA/transcript/arctic_a0083.txt,speakers/ABA/textgrid/arctic_a0083.TextGrid,,168189,44100,3.813809524,0,9c8907181a6a674ef9094a98ee7aa83d468a19e39d5360660742be114174fdd1,speakers/ABA/wav/arctic_a0083.wav,61021,16000,1,WAV,FLOAT,3.8138125,2.976e-06,0.907554746,0,6b8fba2135fc3233a6c810e6e22ba32538241116c1aad6632b0b7a6c3f36b1dd,608f764c5e0b40e2433990690b84c883ac04983fb7d0f763d5ef97bb8c8ea073
ABA,arctic_a0084,speakers/ABA/wav/arctic_a0084.wav,speakers/ABA/transcript/arctic_a0084.txt,speakers/ABA/textgrid/arctic_a0084.TextGrid,,270469,44100,6.1330839,0,59b5194fba9db712c8fe23267bd7f5c5bbce952e93c4c2acee5f0172ddc904a0,speakers/ABA/wav/arctic_a0084.wav,98129,16000,1,WAV,FLOAT,6.1330625,-2.14e-05,0.844589353,0,c681eb53076491e9f4f660ca48481a5d4bac39edbef2c13edf13f989dd543240,dc693ddb1477136dded4201db433974f63d6cbbdd6aa92464936614e68c43497
ABA,arctic_a0085,speakers/ABA/wav/arctic_a0085.wav,speakers/ABA/transcript/arctic_a0085.txt,speakers/ABA/textgrid/arctic_a0085.TextGrid,speakers/ABA/annotation/arctic_a0085.TextGrid,147299,44100,3.340113379,0,77a8b6308843fc28e07eb587fc5054e0d3f223261ed767e0492995e488214285,speakers/ABA/wav/arctic_a0085.wav,53442,16000,1,WAV,FLOAT,3.340125,1.1621e-05,0.879552484,0,42cc10f5fae494aae0fea895b465e60dfeb3a2e02afdb8e6d9dc967aeddf0ebf,a71db47062d068ba21e3d4777e2d91e242e7b8f05d8faa6c5983e62be9a480bc
ABA,arctic_a0086,speakers/ABA/wav/arctic_a0086.wav,speakers/ABA/transcript/arctic_a0086.txt,speakers/ABA/textgrid/arctic_a0086.TextGrid,speakers/ABA/annotation/arctic_a0086.TextGrid,146033,44100,3.311405896,0,afcced223718df279c0e4ac124089afd6f5c1b5b9492a004ce68651934ef7d05,speakers/ABA/wav/arctic_a0086.wav,52982,16000,1,WAV,FLOAT,3.311375,-3.0896e-05,0.695368767,0,3550f07ee14898387d71675f2628a1327b3dded40ee908894df590241384b230,d4433cb03ded7f84bf0deb51c296d19e78df45946af70015256f34d405e74779
ABA,arctic_a0087,speakers/ABA/wav/arctic_a0087.wav,speakers/ABA/transcript/arctic_a0087.txt,speakers/ABA/textgrid/arctic_a0087.TextGrid,,192535,44100,4.365873016,0,9195dede8e44efbd96cab21fb3afec9ecf0f869d0e067916527a2c6db8d07374,speakers/ABA/wav/arctic_a0087.wav,69854,16000,1,WAV,FLOAT,4.365875,1.984e-06,0.884698987,0,ff16fe679e5af146b57895a86913e1289ef49b7629720f86b5e57a1eefb9c6e7,55ae9f785ae92791dbe50e8d46aec5cdaad847cc55cad540ff6535a0ff01f045
ABA,arctic_a0088,speakers/ABA/wav/arctic_a0088.wav,speakers/ABA/transcript/arctic_a0088.txt,speakers/ABA/textgrid/arctic_a0088.TextGrid,speakers/ABA/annotation/arctic_a0088.TextGrid,246148,44100,5.581587302,0,52941ffa18232ea4ccdebb6390174fcf80fe071ca7793509405a7f1d71f05fe1,speakers/ABA/wav/arctic_a0088.wav,89305,16000,1,WAV,FLOAT,5.5815625,-2.4802e-05,0.749769151,0,2b96fc62e6b6bcf15546c6c0c686d9f4f388aac4eb9a3018cd526c72c6e6ebe6,dde6046276a977a8c89980976e61c3142205f453e98dd9b14be5a0c865a02436
ABA,arctic_a0089,speakers/ABA/wav/arctic_a0089.wav,speakers/ABA/transcript/arctic_a0089.txt,speakers/ABA/textgrid/arctic_a0089.TextGrid,speakers/ABA/annotation/arctic_a0089.TextGrid,170645,44100,3.869501134,0,9e881c274adcf4f9b26b71ad117c8b66b94e129fd37206bb04cf7a7382ed389a,speakers/ABA/wav/arctic_a0089.wav,61912,16000,1,WAV,FLOAT,3.8695,-1.134e-06,0.639713049,0,0762d819af32be1fdc528399ed817cd99eabc739e1c004cf8890a6b2d241d82f,011fdec96cd768132f4e2b36991451d68d998dfff0d1d9271dc83abd8bfeed7a
